1735

(0.12, 0.36, 0.333089)		(0.12, 0.36, 0.333089)		   (0, 0)
(0.12, 0.36, 0.619397)		(0.12, 0.36, 0.619397)		   (0, 0)
(0.12, 0.36, 0.367398)		(0.12, 0.36, 0.367398)		   (0, 0)
(0.12, 0.36, 0.367398)		(0.12, 0.36, 0.367398)		   (0, 0)
(0.12, 0.36, 0.619397)		(0.12, 0.36, 0.619397)		   (0, 0)
(0.12, 0.36, 0.683196)		(0.12, 0.36, 0.683196)		   (0, 0)
(0.12, 0.48, 0.367398)		(0.12, 0.48, 0.367398)		   (0, 0)
(0.12, 0.48, 0.683196)		(0.12, 0.48, 0.683196)		   (0, 0)
(0.12, 0.48, 0.350107)		(0.12, 0.48, 0.350107)		   (0, 0)
(0.12, 0.48, 0.350107)		(0.12, 0.48, 0.350107)		   (0, 0)
(0.12, 0.48, 0.683196)		(0.12, 0.48, 0.683196)		   (0, 0)
(0.12, 0.48, 0.651043)		(0.12, 0.48, 0.651043)		   (0, 0)
(0.12, 0.6, 0.350107)		(0.12, 0.6, 0.350107)		   (0, 0)
(0.12, 0.6, 0.651043)		(0.12, 0.6, 0.651043)		   (0, 0)
(0.12, 0.6, 0.283645)		(0.12, 0.6, 0.283645)		   (0, 0)
(0.12, 0.6, 0.283645)		(0.12, 0.6, 0.283645)		   (0, 0)
(0.12, 0.6, 0.651043)		(0.12, 0.6, 0.651043)		   (0, 0)
(0.12, 0.6, 0.527453)		(0.12, 0.6, 0.527453)		   (0, 0)
(0.12, 0.72, 0.283645)		(0.12, 0.72, 0.283645)		   (0, 0)
(0.12, 0.72, 0.527453)		(0.12, 0.72, 0.527453)		   (0, 0)
(0.12, 0.72, 0.177345)		(0.12, 0.72, 0.177345)		   (0, 0)
(0.12, 0.72, 0.177345)		(0.12, 0.72, 0.177345)		   (0, 0)
(0.12, 0.72, 0.527453)		(0.12, 0.72, 0.527453)		   (0, 0)
(0.12, 0.72, 0.329783)		(0.12, 0.72, 0.329783)		   (0, 0)
(0.12, 0.84, 0.177345)		(0.12, 0.84, 0.177345)		   (0, 0)
(0.12, 0.84, 0.329783)		(0.12, 0.84, 0.329783)		   (0, 0)
(0.12, 0.84, 0.0461382)		(0.12, 0.84, 0.0461382)		   (0, 0)
(0.12, 0.84, 0.0461382)		(0.12, 0.84, 0.0461382)		   (0, 0)
(0.12, 0.84, 0.329783)		(0.12, 0.84, 0.329783)		   (0, 0)
(0.12, 0.84, 0.0857965)		(0.12, 0.84, 0.0857965)		   (0, 0)
(0.12, 0.96, 0.0461382)		(0.12, 0.96, 0.0461382)		   (0, 0)
(0.12, 0.96, 0.0857965)		(0.12, 0.96, 0.0857965)		   (0, 0)
(0.12, 0.96, -0.0915488)	(0.12, 0.96, -0.0915488)	   (0, 0)
(0.12, 0.96, -0.0915488)	(0.12, 0.96, -0.0915488)	   (0, 0)
(0.12, 0.96, 0.0857965)		(0.12, 0.96, 0.0857965)		   (0, 0)
(0.12, 0.96, -0.17024)		(0.12, 0.96, -0.17024)		   (0, 0)
(0.12, 1.08, -0.0915488)	(0.12, 1.08, -0.0915488)	   (0, 0)
(0.12, 1.08, -0.17024)		(0.12, 1.08, -0.17024)		   (0, 0)
(0.12, 1.08, -0.216378)		(0.12, 1.08, -0.216378)		   (0, 0)
(0.12, 1.08, -0.216378)		(0.12, 1.08, -0.216378)		   (0, 0)
(0.12, 1.08, -0.17024)		(0.12, 1.08, -0.17024)		   (0, 0)
(0.12, 1.08, -0.402367)		(0.12, 1.08, -0.402367)		   (0, 0)
(0.12, 1.2, -0.216378)		(0.12, 1.2, -0.216378)		   (0, 0)
(0.12, 1.2, -0.402367)		(0.12, 1.2, -0.402367)		   (0, 0)
(0.12, 1.2, -0.310818)		(0.12, 1.2, -0.310818)		   (0, 0)
(0.12, 1.2, -0.310818)		(0.12, 1.2, -0.310818)		   (0, 0)
(0.12, 1.2, -0.402367)		(0.12, 1.2, -0.402367)		   (0, 0)
(0.12, 1.2, -0.577982)		(0.12, 1.2, -0.577982)		   (0, 0)
(0.12, 1.32, -0.310818)		(0.12, 1.32, -0.310818)		   (0, 0)
(0.12, 1.32, -0.577982)		(0.12, 1.32, -0.577982)		   (0, 0)
(0.12, 1.32, -0.361604)		(0.12, 1.32, -0.361604)		   (0, 0)
(0.12, 1.32, -0.361604)		(0.12, 1.32, -0.361604)		   (0, 0)
(0.12, 1.32, -0.577982)		(0.12, 1.32, -0.577982)		   (0, 0)
(0.12, 1.32, -0.672422)		(0.12, 1.32, -0.672422)		   (0, 0)
(0.12, 1.44, -0.361604)		(0.12, 1.44, -0.361604)		   (0, 0)
(0.12, 1.44, -0.672422)		(0.12, 1.44, -0.672422)		   (0, 0)
(0.12, 1.44, -0.361604)		(0.12, 1.44, -0.361604)		   (0, 0)
(0.12, 1.44, -0.361604)		(0.12, 1.44, -0.361604)		   (0, 0)
(0.12, 1.44, -0.672422)		(0.12, 1.44, -0.672422)		   (0, 0)
(0.12, 1.44, -0.672422)		(0.12, 1.44, -0.672422)		   (0, 0)
(0.12, 1.56, -0.361604)		(0.12, 1.56, -0.361604)		   (0, 0)
(0.12, 1.56, -0.672422)		(0.12, 1.56, -0.672422)		   (0, 0)
(0.12, 1.56, -0.310818)		(0.12, 1.56, -0.310818)		   (0, 0)
(0.12, 1.56, -0.310818)		(0.12, 1.56, -0.310818)		   (0, 0)
(0.12, 1.56, -0.672422)		(0.12, 1.56, -0.672422)		   (0, 0)
(0.12, 1.56, -0.577982)		(0.12, 1.56, -0.577982)		   (0, 0)
(0.12, 1.68, -0.310818)		(0.12, 1.68, -0.310818)		   (0, 0)
(0.12, 1.68, -0.577982)		(0.12, 1.68, -0.577982)		   (0, 0)
(0.12, 1.68, -0.216378)		(0.12, 1.68, -0.216378)		   (0, 0)
(0.12, 1.68, -0.216378)		(0.12, 1.68, -0.216378)		   (0, 0)
(0.12, 1.68, -0.577982)		(0.12, 1.68, -0.577982)		   (0, 0)
(0.12, 1.68, -0.402367)		(0.12, 1.68, -0.402367)		   (0, 0)
(0.12, 1.8, -0.216378)		(0.12, 1.8, -0.216378)		   (0, 0)
(0.12, 1.8, -0.402367)		(0.12, 1.8, -0.402367)		   (0, 0)
(0.12, 1.8, -0.0915488)		(0.12, 1.8, -0.0915488)		   (0, 0)
(0.12, 1.8, -0.0915488)		(0.12, 1.8, -0.0915488)		   (0, 0)
(0.12, 1.8, -0.402367)		(0.12, 1.8, -0.402367)		   (0, 0)
(0.12, 1.8, -0.17024)		(0.12, 1.8, -0.17024)		   (0, 0)
(0.12, 1.92, -0.0915488)	(0.12, 1.92, -0.0915488)	   (0, 0)
(0.12, 1.92, -0.17024)		(0.12, 1.92, -0.17024)		   (0, 0)
(0.12, 1.92, 0.0461383)		(0.12, 1.92, 0.0461383)		   (0, 0)
(0.12, 1.92, 0.0461383)		(0.12, 1.92, 0.0461383)		   (0, 0)
(0.12, 1.92, -0.17024)		(0.12, 1.92, -0.17024)		   (0, 0)
(0.12, 1.92, 0.0857967)		(0.12, 1.92, 0.0857967)		   (0, 0)
(0.24, 0, 0)				(0.24, 0, 0)				   (0, 0)
(0.24, 0, 0)				(0.24, 0, 0)				   (0, 0)
(0.24, 0, 0.251999)			(0.24, 0, 0.251999)			   (0, 0)
(0.24, 0, 0.251999)			(0.24, 0, 0.251999)			   (0, 0)
(0.24, 0, 0)				(0.24, 0, 0)				   (0, 0)
(0.24, 0, 0.333089)			(0.24, 0, 0.333089)			   (0, 0)
(0.24, 0.12, 0.251999)		(0.24, 0.12, 0.251999)		   (0, 0)
(0.24, 0.12, 0.333089)		(0.24, 0.12, 0.333089)		   (0, 0)
(0.24, 0.12, 0.468605)		(0.24, 0.12, 0.468605)		   (0, 0)
(0.24, 0.12, 0.468605)		(0.24, 0.12, 0.468605)		   (0, 0)
(0.24, 0.12, 0.333089)		(0.24, 0.12, 0.333089)		   (0, 0)
(0.24, 0.12, 0.619397)		(0.24, 0.12, 0.619397)		   (0, 0)
(0.24, 0.24, 0.468605)		(0.24, 0.24, 0.468605)		   (0, 0)
(0.24, 0.24, 0.619397)		(0.24, 0.24, 0.619397)		   (0, 0)
(0.24, 0.24, 0.619397)		(0.24, 0.24, 0.619397)		   (0, 0)
(0.24, 0.24, 0.619397)		(0.24, 0.24, 0.619397)		   (0, 0)
(0.24, 0.24, 0.619397)		(0.24, 0.24, 0.619397)		   (0, 0)
(0.24, 0.24, 0.818712)		(0.24, 0.24, 0.818712)		   (0, 0)
(0.24, 0.36, 0.619397)		(0.24, 0.36, 0.619397)		   (0, 0)
(0.24, 0.36, 0.818712)		(0.24, 0.36, 0.818712)		   (0, 0)
(0.24, 0.36, 0.683196)		(0.24, 0.36, 0.683196)		   (0, 0)
(0.24, 0.36, 0.683196)		(0.24, 0.36, 0.683196)		   (0, 0)
(0.24, 0.36, 0.818712)		(0.24, 0.36, 0.818712)		   (0, 0)
(0.24, 0.36, 0.903042)		(0.24, 0.36, 0.903042)		   (0, 0)
(0.24, 0.48, 0.683196)		(0.24, 0.48, 0.683196)		   (0, 0)
(0.24, 0.48, 0.903042)		(0.24, 0.48, 0.903042)		   (0, 0)
(0.24, 0.48, 0.651043)		(0.24, 0.48, 0.651043)		   (0, 0)
(0.24, 0.48, 0.651043)		(0.24, 0.48, 0.651043)		   (0, 0)
(0.24, 0.48, 0.903042)		(0.24, 0.48, 0.903042)		   (0, 0)
(0.24, 0.48, 0.860542)		(0.24, 0.48, 0.860542)		   (0, 0)
(0.24, 0.6, 0.651043)		(0.24, 0.6, 0.651043)		   (0, 0)
(0.24, 0.6, 0.860542)		(0.24, 0.6, 0.860542)		   (0, 0)
(0.24, 0.6, 0.527453)		(0.24, 0.6, 0.527453)		   (0, 0)
(0.24, 0.6, 0.527453)		(0.24, 0.6, 0.527453)		   (0, 0)
(0.24, 0.6, 0.860542)		(0.24, 0.6, 0.860542)		   (0, 0)
(0.24, 0.6, 0.697181)		(0.24, 0.6, 0.697181)		   (0, 0)
(0.24, 0.72, 0.527453)		(0.24, 0.72, 0.527453)		   (0, 0)
(0.24, 0.72, 0.697181)		(0.24, 0.72, 0.697181)		   (0, 0)
(0.24, 0.72, 0.329783)		(0.24, 0.72, 0.329783)		   (0, 0)
(0.24, 0.72, 0.329783)		(0.24, 0.72, 0.329783)		   (0, 0)
(0.24, 0.72, 0.697181)		(0.24, 0.72, 0.697181)		   (0, 0)
(0.24, 0.72, 0.435904)		(0.24, 0.72, 0.435904)		   (0, 0)
(0.24, 0.84, 0.329783)		(0.24, 0.84, 0.329783)		   (0, 0)
(0.24, 0.84, 0.435904)		(0.24, 0.84, 0.435904)		   (0, 0)
(0.24, 0.84, 0.0857965)		(0.24, 0.84, 0.0857965)		   (0, 0)
(0.24, 0.84, 0.0857965)		(0.24, 0.84, 0.0857965)		   (0, 0)
(0.24, 0.84, 0.435904)		(0.24, 0.84, 0.435904)		   (0, 0)
(0.24, 0.84, 0.113405)		(0.24, 0.84, 0.113405)		   (0, 0)
(0.24, 0.96, 0.0857965)		(0.24, 0.96, 0.0857965)		   (0, 0)
(0.24, 0.96, 0.113405)		(0.24, 0.96, 0.113405)		   (0, 0)
(0.24, 0.96, -0.17024)		(0.24, 0.96, -0.17024)		   (0, 0)
(0.24, 0.96, -0.17024)		(0.24, 0.96, -0.17024)		   (0, 0)
(0.24, 0.96, 0.113405)		(0.24, 0.96, 0.113405)		   (0, 0)
(0.24, 0.96, -0.225021)		(0.24, 0.96, -0.225021)		   (0, 0)
(0.24, 1.08, -0.17024)		(0.24, 1.08, -0.17024)		   (0, 0)
(0.24, 1.08, -0.225021)		(0.24, 1.08, -0.225021)		   (0, 0)
(0.24, 1.08, -0.402367)		(0.24, 1.08, -0.402367)		   (0, 0)
(0.24, 1.08, -0.402367)		(0.24, 1.08, -0.402367)		   (0, 0)
(0.24, 1.08, -0.225021)		(0.24, 1.08, -0.225021)		   (0, 0)
(0.24, 1.08, -0.531844)		(0.24, 1.08, -0.531844)		   (0, 0)
(0.24, 1.2, -0.402367)		(0.24, 1.2, -0.402367)		   (0, 0)
(0.24, 1.2, -0.531844)		(0.24, 1.2, -0.531844)		   (0, 0)
(0.24, 1.2, -0.577982)		(0.24, 1.2, -0.577982)		   (0, 0)
(0.24, 1.2, -0.577982)		(0.24, 1.2, -0.577982)		   (0, 0)
(0.24, 1.2, -0.531844)		(0.24, 1.2, -0.531844)		   (0, 0)
(0.24, 1.2, -0.763971)		(0.24, 1.2, -0.763971)		   (0, 0)
(0.24, 1.32, -0.577982)		(0.24, 1.32, -0.577982)		   (0, 0)
(0.24, 1.32, -0.763971)		(0.24, 1.32, -0.763971)		   (0, 0)
(0.24, 1.32, -0.672422)		(0.24, 1.32, -0.672422)		   (0, 0)
(0.24, 1.32, -0.672422)		(0.24, 1.32, -0.672422)		   (0, 0)
(0.24, 1.32, -0.763971)		(0.24, 1.32, -0.763971)		   (0, 0)
(0.24, 1.32, -0.8888)		(0.24, 1.32, -0.8888)		   (0, 0)
(0.24, 1.44, -0.672422)		(0.24, 1.44, -0.672422)		   (0, 0)
(0.24, 1.44, -0.8888)		(0.24, 1.44, -0.8888)		   (0, 0)
(0.24, 1.44, -0.672422)		(0.24, 1.44, -0.672422)		   (0, 0)
(0.24, 1.44, -0.672422)		(0.24, 1.44, -0.672422)		   (0, 0)
(0.24, 1.44, -0.8888)		(0.24, 1.44, -0.8888)		   (0, 0)
(0.24, 1.44, -0.8888)		(0.24, 1.44, -0.8888)		   (0, 0)
(0.24, 1.56, -0.672422)		(0.24, 1.56, -0.672422)		   (0, 0)
(0.24, 1.56, -0.8888)		(0.24, 1.56, -0.8888)		   (0, 0)
(0.24, 1.56, -0.577982)		(0.24, 1.56, -0.577982)		   (0, 0)
(0.24, 1.56, -0.577982)		(0.24, 1.56, -0.577982)		   (0, 0)
(0.24, 1.56, -0.8888)		(0.24, 1.56, -0.8888)		   (0, 0)
(0.24, 1.56, -0.763971)		(0.24, 1.56, -0.763971)		   (0, 0)
(0.24, 1.68, -0.577982)		(0.24, 1.68, -0.577982)		   (0, 0)
(0.24, 1.68, -0.763971)		(0.24, 1.68, -0.763971)		   (0, 0)
(0.24, 1.68, -0.402367)		(0.24, 1.68, -0.402367)		   (0, 0)
(0.24, 1.68, -0.402367)		(0.24, 1.68, -0.402367)		   (0, 0)
(0.24, 1.68, -0.763971)		(0.24, 1.68, -0.763971)		   (0, 0)
(0.24, 1.68, -0.531844)		(0.24, 1.68, -0.531844)		   (0, 0)
(0.24, 1.8, -0.402367)		(0.24, 1.8, -0.402367)		   (0, 0)
(0.24, 1.8, -0.531844)		(0.24, 1.8, -0.531844)		   (0, 0)
(0.24, 1.8, -0.17024)		(0.24, 1.8, -0.17024)		   (0, 0)
(0.24, 1.8, -0.17024)		(0.24, 1.8, -0.17024)		   (0, 0)
(0.24, 1.8, -0.531844)		(0.24, 1.8, -0.531844)		   (0, 0)
(0.24, 1.8, -0.225021)		(0.24, 1.8, -0.225021)		   (0, 0)
(0.24, 1.92, -0.17024)		(0.24, 1.92, -0.17024)		   (0, 0)
(0.24, 1.92, -0.225021)		(0.24, 1.92, -0.225021)		   (0, 0)
(0.24, 1.92, 0.0857967)		(0.24, 1.92, 0.0857967)		   (0, 0)
(0.24, 1.92, 0.0857967)		(0.24, 1.92, 0.0857967)		   (0, 0)
(0.24, 1.92, -0.225021)		(0.24, 1.92, -0.225021)		   (0, 0)
(0.24, 1.92, 0.113405)		(0.24, 1.92, 0.113405)		   (0, 0)
(0.36, 0, 0)				(0.36, 0, 0)				   (0, 0)
(0.36, 0, 0)				(0.36, 0, 0)				   (0, 0)
(0.36, 0, 0.333089)			(0.36, 0, 0.333089)			   (0, 0)
(0.36, 0, 0.333089)			(0.36, 0, 0.333089)			   (0, 0)
(0.36, 0, 0)				(0.36, 0, 0)				   (0, 0)
(0.36, 0, 0.367398)			(0.36, 0, 0.367398)			   (0, 0)
(0.36, 0.12, 0.333089)		(0.36, 0.12, 0.333089)		   (0, 0)
(0.36, 0.12, 0.367398)		(0.36, 0.12, 0.367398)		   (0, 0)
(0.36, 0.12, 0.619397)		(0.36, 0.12, 0.619397)		   (0, 0)
(0.36, 0.12, 0.619397)		(0.36, 0.12, 0.619397)		   (0, 0)
(0.36, 0.12, 0.367398)		(0.36, 0.12, 0.367398)		   (0, 0)
(0.36, 0.12, 0.683196)		(0.36, 0.12, 0.683196)		   (0, 0)
(0.36, 0.24, 0.619397)		(0.36, 0.24, 0.619397)		   (0, 0)
(0.36, 0.24, 0.683196)		(0.36, 0.24, 0.683196)		   (0, 0)
(0.36, 0.24, 0.818712)		(0.36, 0.24, 0.818712)		   (0, 0)
(0.36, 0.24, 0.818712)		(0.36, 0.24, 0.818712)		   (0, 0)
(0.36, 0.24, 0.683196)		(0.36, 0.24, 0.683196)		   (0, 0)
(0.36, 0.24, 0.903042)		(0.36, 0.24, 0.903042)		   (0, 0)
(0.36, 0.36, 0.818712)		(0.36, 0.36, 0.818712)		   (0, 0)
(0.36, 0.36, 0.903042)		(0.36, 0.36, 0.903042)		   (0, 0)
(0.36, 0.36, 0.903042)		(0.36, 0.36, 0.903042)		   (0, 0)
(0.36, 0.36, 0.903042)		(0.36, 0.36, 0.903042)		   (0, 0)
(0.36, 0.36, 0.903042)		(0.36, 0.36, 0.903042)		   (0, 0)
(0.36, 0.36, 0.996057)		(0.36, 0.36, 0.996057)		   (0, 0)
(0.36, 0.48, 0.903042)		(0.36, 0.48, 0.903042)		   (0, 0)
(0.36, 0.48, 0.996057)		(0.36, 0.48, 0.996057)		   (0, 0)
(0.36, 0.48, 0.860542)		(0.36, 0.48, 0.860542)		   (0, 0)
(0.36, 0.48, 0.860542)		(0.36, 0.48, 0.860542)		   (0, 0)
(0.36, 0.48, 0.996057)		(0.36, 0.48, 0.996057)		   (0, 0)
(0.36, 0.48, 0.94918)		(0.36, 0.48, 0.94918)		   (0, 0)
(0.36, 0.6, 0.860542)		(0.36, 0.6, 0.860542)		   (0, 0)
(0.36, 0.6, 0.94918)		(0.36, 0.6, 0.94918)		   (0, 0)
(0.36, 0.6, 0.697181)		(0.36, 0.6, 0.697181)		   (0, 0)
(0.36, 0.6, 0.697181)		(0.36, 0.6, 0.697181)		   (0, 0)
(0.36, 0.6, 0.94918)		(0.36, 0.6, 0.94918)		   (0, 0)
(0.36, 0.6, 0.768993)		(0.36, 0.6, 0.768993)		   (0, 0)
(0.36, 0.72, 0.697181)		(0.36, 0.72, 0.697181)		   (0, 0)
(0.36, 0.72, 0.768993)		(0.36, 0.72, 0.768993)		   (0, 0)
(0.36, 0.72, 0.435904)		(0.36, 0.72, 0.435904)		   (0, 0)
(0.36, 0.72, 0.435904)		(0.36, 0.72, 0.435904)		   (0, 0)
(0.36, 0.72, 0.768993)		(0.36, 0.72, 0.768993)		   (0, 0)
(0.36, 0.72, 0.480803)		(0.36, 0.72, 0.480803)		   (0, 0)
(0.36, 0.84, 0.435904)		(0.36, 0.84, 0.435904)		   (0, 0)
(0.36, 0.84, 0.480803)		(0.36, 0.84, 0.480803)		   (0, 0)
(0.36, 0.84, 0.113405)		(0.36, 0.84, 0.113405)		   (0, 0)
(0.36, 0.84, 0.113405)		(0.36, 0.84, 0.113405)		   (0, 0)
